unique_id,model_version,window,cutoff,bucket,history_length,yhat_total,y_total,ae,bias
CC-CN-03-J-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,1169.0041571428571,1092,77.00415714285714,77.00415714285714
CC-CN-03-K-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,946.3494583333332,1044,97.65054166666675,-97.65054166666675
CC-CN-03-L-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,674.5384928571428,714,39.46150714285716,-39.46150714285716
CC-CN-03-M-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,882.3885059523811,937,54.61149404761886,-54.61149404761886
CC-CN-03-N-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,848.3520464285715,933,84.6479535714285,-84.6479535714285
CC-CN-03-P-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,1026.33845,1075,48.661550000000034,-48.661550000000034
CC-CN-03-R-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,492.63481547619045,482,10.634815476190454,10.634815476190454
CC-CN-03-T-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,149.7295119047619,187,37.27048809523811,-37.27048809523811
CC-CN-03-X-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,1280.3146130952382,1255,25.3146130952382,25.3146130952382
CC-CP-03-F-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,111.94437857142856,113,1.0556214285714418,-1.0556214285714418
CC-CP-03-G-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,1058.2593809523808,1011,47.25938095238075,47.25938095238075
CC-CP-03-H-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,139.84868214285711,167,27.151317857142885,-27.151317857142885
CC-CP-03-I-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,555.0516059523808,550,5.051605952380783,5.051605952380783
CC-CP-03-J-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,1038.9583607142856,1005,33.95836071428562,33.95836071428562
CC-CP-03-K-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,1208.7626464285713,1224,15.237353571428685,-15.237353571428685
CC-CP-03-L-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,50.86467976190476,81,30.13532023809524,-30.13532023809524
CC-CP-03-M-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,121.71882976190477,64,57.71882976190477,57.71882976190477
CC-CS-03-G-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,67.54671309523809,108,40.45328690476191,-40.45328690476191
CC-CS-03-H-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,169.10580000000002,177,7.894199999999984,-7.894199999999984
CC-CS-03-I-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,214.3638607142857,251,36.63613928571431,-36.63613928571431
CC-CS-03-J-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,96.13545238095237,62,34.13545238095237,34.13545238095237
CC-CS-03-K-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,369.65014761904763,363,6.65014761904763,6.65014761904763
CC-CS-03-L-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,180.28792738095237,200,19.712072619047632,-19.712072619047632
CC-CS-03-M-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,207.8329523809524,177,30.832952380952406,30.832952380952406
CC-CS-03-N-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,88.35944642857143,92,3.640553571428569,-3.640553571428569
CC-SN-03-B-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,90.95903095238096,67,23.959030952380957,23.959030952380957
CC-SN-03-D-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,115.80745952380953,111,4.807459523809527,4.807459523809527
CC-SS-03-G-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,121.26621904761905,82,39.266219047619046,39.266219047619046
CC-SS-03-H-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,48.6748869047619,67,18.325113095238102,-18.325113095238102
CC-SS-03-I-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,110.71132380952383,116,5.288676190476167,-5.288676190476167
CC-SS-03-J-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,173.04950119047618,142,31.049501190476178,31.049501190476178
CC-SS-03-K-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,193.82041904761903,198,4.179580952380974,-4.179580952380974
CC-SS-03-M-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,336.12885476190473,302,34.12885476190473,34.12885476190473
CC-SS-03-N-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,112.58766785714285,84,28.587667857142847,28.587667857142847
CC-SS-03-R-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,51.142669047619044,65,13.857330952380956,-13.857330952380956
CC-TC-03-N-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,66.0266369047619,64,2.026636904761901,2.026636904761901
CC-TC-03-P-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,37.4265238095238,32,5.4265238095238,5.4265238095238
CC-TS-03-N-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,39.984292857142854,42,2.0157071428571456,-2.0157071428571456
CC-TS-03-R-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,44.83120833333333,63,18.16879166666667,-18.16879166666667
CC-TS-03-S-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,334.96872619047616,267,67.96872619047616,67.96872619047616
CC-TS-03-T-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,141.07270476190476,98,43.07270476190476,43.07270476190476
CC-TS-03-V-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,65.35725476190476,55,10.357254761904755,10.357254761904755
CC-TT-03-S-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,75.30799999999999,56,19.307999999999993,19.307999999999993
CC-TT-03-U-GR-1TO,v1,Oct-Dec,2025-10-06,smooth,long,63.15474999999999,60,3.154749999999993,3.154749999999993
